28,6,0
38,10,0
-21,5,0
-60,3,0
112,4,0
172,5,0
130,5,0
-45,4,0
-105,4,0
98,5,0
-7,5,0
70,6,0
-172,6,0
-109,7,0
-190,4,0
-116,4,0
112,37,0
10,4,0
130,6,0
95,4,0
-127,7,0
-14,5,0
88,9,0
-45,6,0
116,7,0
10,5,0
187,4,0
-98,6,0
183,9,0
-17,8,0
137,5,0
-141,8,0
-158,4,0
70,7,0
-21,14,0
-187,9,0
10,6,0
-169,8,0
-162,4,0
-137,6,0
127,6,0
-141,6,0
88,5,0
-180,2938,0
31,4,0
-7,4,0
35,4,0
134,6,0
-183,5,0
-3,9,0
95,11,0
-112,7,0
-105,6,0
-190,46,0
-141,508,0
123,6,0
-158,7,0
165,9,0
109,5,0
7,8,0
-127,7,0
10,6,0
112,5,0
21,8,0
-74,8,0
-169,5,0
-169,3,0
165,5,0
42,4,0
45,5,0
-56,6,0
52,6,0
-134,7,0
169,5,0
-3,5,0
49,5,0
-63,6,0
-176,7,0
77,11,0
-137,7,0
14,5,0
-88,5,0
24,9,0
-183,6,0
60,6,0
-45,7,0
-158,8,0
105,6,0
45,6,0
151,6,0
0,6,0
-21,8,0
-35,5,0
3,10,0
-38,7,0
183,6,0
-91,8,0
134,7,0
42,7,0
14,5,0
-45,6,0
123,5,0
-130,5,0
7,47,0
134,6,0
102,6,0
98,6,0
-112,4,0
-134,6,0
-10,11,0
-127,14,0
-134,7,0
3,4,0
-17,8,0
67,8,0
155,8,0
190,6,0
-17,6,0
-127,5,0
77,4,0
-91,5,0
109,5,0
-63,5,0
84,6,0
63,5,0
-28,6,0
-165,5,0
-187,7,0
38,5,0
31,37,0
-187,7,0
-63,8,0
-134,5,0
35,5,0
-95,5,0
74,5,0
-151,9,0
-105,6,0
-165,4,0
-183,5,0
169,6,0
130,4,0
137,7,0
38,6,0
56,6,0
-183,5,0
-52,4,0
-151,6,0
-183,5,0
165,7,0
137,5,0
-17,6,0
0,8,0
-183,8,0
162,5,0
-144,7,0
-105,5,0
183,6,0
-38,8,0
0,11,0
-155,8,0
-95,11,0
74,9,0
88,9,0
-42,7,0
14,6,0
169,5,0
-155,7,0
-63,6,0
-28,6,0
-24,4,0
123,4,0
-49,5,0
91,5,0
24,4,0
63,4,0
81,5,0
-77,10,0
98,4,0
45,5,0
-91,5,0
-134,4,0
-116,4,0
-31,4,0
158,4,0
-31,6,0
-144,4,0
155,5,0
31,34,0
-28,6,0
-141,5,0
190,5,0
102,5,0
158,5,0
24,4,0
28,5,0
-148,6,0
17,5,0
-98,4,0
109,4,0
-77,3,0
-88,3,0
105,4,0
-190,4,0
14,3,0
-10,6,0
151,5,0
-38,3,0
84,10,0
-81,7,0
42,6,0
-60,7,0
0,6,0
-17,7,0
-158,6,0
-120,6,0
-7,7,0
-109,5,0
28,5,0
31,6,0
-134,5,0
35,10,0
148,10,0
190,6,0
35,8,0
-88,6,0
176,6,0
-45,5,0
35,7,0
-35,8,0
-148,6,0
162,7,0
-172,6,0
21,6,0
141,4,0
-3,4,0
31,5,0
60,7,0
123,5,0
-112,4,0
-45,6,0
45,5,0
-180,5,0
-183,31,0
10,4,0
-21,4,0
52,4,0
42,6,0
7,5,0
-109,6,0
-74,5,0
56,6,0
-31,9,0
24,5,0
-74,6,0
158,6,0
137,3,0
-158,8,0
45,8,0
165,5,0
-130,6,0
-7,4,0
-162,5,0
-45,6,0
67,7,0
-109,5,0
120,6,0
-84,6,0
155,5,0
-109,7,0
70,5,0
-81,4,0
-155,6,0
-24,4,0
56,6,0
-45,5,0
56,8,0
-98,6,0
-176,5,0
-95,4,0
63,6,0
148,5,0
-42,4,0
-190,5,0
102,4,0
-17,3,0
84,5,0
151,5,0
-105,5,0
-141,4,0
-158,3,0
24,5,0
148,5,0
-60,4,0
120,6,0
165,6,0
-67,4,0
-24,4,0
-17,5,0
-81,5,0
130,5,0
14,6,0
120,5,0
77,5,0
158,6,0
17,5,0
-38,4,0
-162,5,0
134,5,0
-31,5,0
-180,5,0
0,4,0
-151,4,0
-190,3,0
-28,4,0
-112,5,0
165,4,0
88,4,0
-169,5,0
-180,4,0
-77,4,0
28,5,0
155,4,0
-28,4,0
127,5,0
-45,3,0
-109,5,0
151,9,0
-81,14,0
0,10,0
190,8,0
102,7,0
-109,5,0
-116,5,0
60,5,0
-74,5,0
-28,7,0
-141,6,0
7,6,0
-183,7,0
144,9,0
180,6,0
141,6,0
88,5,0
-162,4,0
120,7,0
45,8,0
74,12,0
141,6,0
105,5,0
-88,6,0
60,6,0
56,5,0
-21,6,0
77,5,0
144,5,0
134,5,0
-183,4,0
158,5,0
176,5,0
148,5,0
109,6,0
60,7,0
109,5,0
-63,4,0
-17,6,0
-148,5,0
130,7,0
91,8,0
-3,4,0
21,4,0
-155,6,0
-105,6,0
180,5,0
38,4,0
-165,5,0
-123,8,0
81,7,0
-183,8,0
63,5,0
-172,6,0
77,8,0
84,5,0
-21,4,0
49,6,0
158,5,0
-45,8,0
-109,3,0
-162,6,0
-165,7,0
98,4,0
45,3,0
-17,4,0
77,4,0
-38,5,0
144,6,0
74,4,0
-141,8,0
-21,6,0
-123,5,0
-180,6,0
67,6,0
28,4,0
-180,6,0
-190,6,0
-42,5,0
-88,9,0
-130,8,0
-7,8,0
134,6,0
31,5,0
49,5,0
7,5,0
-137,6,0
-14,5,0
-28,5,0
45,6,0
162,7,0
120,46,0
187,7,0
127,7,0
84,6,0
109,6,0
91,8,0
-77,4,0
116,7,0
-45,6,0
-180,6,0
120,6,0
38,9,0
-56,10,0
-7,5,0
-109,5,0
-158,8,0
0,6,0
-155,7,0
102,8,0
-134,5,0
162,7,0
165,5,0
88,7,0
-77,10,0
165,8,0
-112,4,0
183,8,0
-88,6,0
-165,6,0
-24,79,0
21,5,0
-42,6,0
-42,4,0
-162,4,0
-112,4,0
134,4,0
-3,7,0
-183,6,0
81,7,0
-63,7,0
-180,4,0
-49,7,0
24,5,0
77,5,0
52,7,0
17,5,0
-49,6,0
102,5,0
169,6,0
-91,5,0
-137,10,0
-137,6,0
-172,5,0
-183,11,0
120,5,0
17,6,0
31,11,0
28,9,0
-21,8,0
-180,6,0
127,6,0
28,7,0
120,6,0
-112,5,0
-21,5,0
-91,6,0
-49,6,0
134,6,0
102,6,0
169,5,0
-38,4,0
-52,5,0
-120,5,0
172,26,0
77,6,0
42,4,0
88,5,0
162,46,0
3,6,0
-74,10,0
77,6,0
-98,7,0
63,6,0
49,6,0
60,53,0
28,6,0
95,28,0
165,6,0
70,5,0
-141,8,0
-144,7,0
-180,9,0
-63,5,0
-172,6,0
105,4,0
0,7,0
-60,5,0
-141,6,0
31,7,0
137,5,0
130,6,0
-3,4,0
-17,16,0
-144,6,0
-28,5,0
45,7,0
-183,5,0
-162,10,0
-120,4,0
-169,7,0
84,6,0
109,6,0
169,5,0
-60,6,0
56,5,0
-134,10,0
0,6,0
158,8,0
-165,8,0
-165,5,0
63,5,0
-31,6,0
88,5,0
183,6,0
116,5,0
49,8,0
-7,6,0
-141,3,0
123,4,0
91,4,0
-180,5,0
190,6,0
-91,5,0
137,6,0
-38,5,0
-45,4,0
3,5,0
-77,11,0
123,6,0
0,4,0
134,7,0
67,4,0
-91,6,0
-155,93,0
24,10,0
123,6,0
120,5,0
-17,6,0
81,5,0
-3,4,0
14,5,0
-42,7,0
-127,5,0
31,8,0
63,6,0
-35,6,0
-24,5,0
-98,4,0
-21,6,0
84,7,0
81,4,0
-109,4,0
-158,6,0
-95,5,0
105,3,0
-120,5,0
-91,3,0
-3,5,0
-7,6,0
0,5,0
-31,4,0
-81,5,0
-91,5,0
-141,6,0
-172,5,0
-35,5,0
-3,10,0
67,5,0
-144,4,0
137,5,0
-91,3,0
42,4,0
-35,5,0
60,4,0
7,5,0
180,5,0
10,5,0
-112,4,0
74,3,0
155,4,0
-98,4,0
70,4,0
134,3,0
98,2,0
3,5,0
17,5,0
24,3,0
162,4,0
120,5,0
-84,4,0
123,5,0
74,5,0
-49,6,0
-67,6,0
-137,100,0
52,10,0
127,8,0
0,9,0
-77,7,0
-144,6,0
-176,5,0
0,7,0
88,8,0
-60,8,0
109,8,0
-172,6,0
-137,8,0
-45,19,0
60,5,0
-109,83,0
-70,6,0
176,26,0
-84,9,0
31,7,0
-77,5,0
3,6,0
81,6,0
-38,5,0
-56,6,0
-17,7,0
169,6,0
-56,6,0
-144,6,0
-144,5,0
31,5,0
77,8,0
7,6,0
116,7,0
-42,6,0
183,5,0
67,9,0
-70,5,0
38,5,0
-7,36,0
165,8,0
-176,8,0
137,9,0
-63,9,0
70,27,0
-180,13,0
190,12,0
-187,7,0
31,7,0
-14,9,0
0,9,0
-70,42,0
74,4,0
-24,7,0
105,10,0
137,11,0
0,5,0
-123,6,0
-137,9,0
-88,8,0
176,5,0
-21,6,0
141,6,0
-88,6,0
-112,11,0
-91,6,0
-17,18,0
-172,7,0
-52,4,0
45,6,0
109,5,0
38,6,0
-63,9,0
-88,11,0
116,7,0
7,8,0
102,6,0
-24,6,0
172,6,0
-105,6,0
-148,5,0
-7,10,0
31,5,0
141,5,0
144,6,0
-151,5,0
-14,5,0
-134,5,0
141,5,0
-49,5,0
77,51,0
7,5,0
45,5,0
187,5,0
144,6,0
134,6,0
63,15,0
112,5,0
-3,9,0
-169,7,0
-45,50,0
-109,6,0
190,6,0
-127,6,0
-67,8,0
-158,9,0
-144,8,0
91,8,0
-56,19,0
-155,7,0
74,8,0
-172,6,0
-180,5,0
-21,7,0
-165,5,0
88,5,0
-137,5,0
-49,6,0
120,4,0
137,6,0
137,8,0
123,7,0
-134,7,0
144,10,0
-52,6,0
183,5,0
-63,7,0
-127,10,0
-112,6,0
-42,11,0
-102,8,0
31,12,0
-56,5,0
-35,5,0
137,6,0
98,6,0
144,9,0
14,9,0
-60,7,0
-151,9,0
190,9,0
130,7,0
-77,13,0
-45,5,0
21,6,0
95,7,0
-24,5,0
172,6,0
-98,5,0
-158,4,0
169,5,0
91,5,0
-98,6,0
-17,7,0
-120,8,0
21,8,0
31,6,0
81,8,0
-21,5,0
-98,9,0
52,6,0
45,4,0
84,6,0
95,10,0
-180,5,0
-3,4,0
-190,5,0
-187,5,0
-67,55,0
91,6,0
-70,6,0
14,4,0
162,7,0
-162,33,0
-162,6,0
155,8,0
-144,6,0
165,5,0
35,5,0
21,5,0
-187,8,0
176,5,0
-7,5,0
-172,7,0
141,8,0
137,8,0
0,5,0
-102,6,0
-91,8,0
-49,4,0
-10,11,0
158,11,0
-151,7,0
-112,8,0
-28,5,0
-130,7,0
49,8,0
-109,7,0
-162,5,0
-35,6,0
91,6,0
14,8,0
35,5,0
70,4,0
56,6,0
162,7,0
-141,5,0
-10,5,0
165,7,0
-148,6,0
158,5,0
-169,6,0
-38,6,0
-28,6,0
24,6,0
-190,5,0
102,5,0
-67,6,0
91,7,0
-141,6,0
158,4,0
137,6,0
-130,7,0
-102,12,0
-60,12,0
148,9,0
-155,6,0
21,4,0
158,7,0
60,4,0
24,4,0
70,3,0
-130,4,0
123,5,0
127,5,0
17,9,0
81,10,0
77,6,0
123,6,0
-127,4,0
-130,5,0
130,5,0
84,4,0
-144,6,0
0,6,0
91,6,0
-42,6,0
-42,11,0
56,7,0
88,7,0
-134,6,0
183,5,0
-31,5,0
-169,6,0
38,6,0
-67,5,0
-7,4,0
0,100,0
155,6,0
155,11,0
-60,5,0
52,6,0
187,8,0
-31,7,0
35,7,0
7,5,0
63,6,0
-7,7,0
10,9,0
-42,9,0
-52,5,0
84,8,0
0,4,0
88,3,0
155,6,0
-180,6,0
-172,5,0
-77,4,0
165,6,0
-63,8,0
-10,8,0
112,35,0
77,5,0
-112,6,0
155,5,0
-183,6,0
-31,6,0
-77,7,0
162,6,0
-28,5,0
112,7,0
-169,9,0
-127,7,0
42,5,0
-88,6,0
-38,4,0
3,6,0
-141,6,0
112,6,0
134,5,0
-88,8,0
-144,6,0
45,5,0
67,5,0
123,5,0
176,6,0
-169,6,0
-7,7,0
-52,10,0
109,41,0
-38,5,0
-10,8,0
7,5,0
151,6,0
127,8,0
-158,7,0
67,5,0
-127,5,0
123,5,0
-109,5,0
134,6,0
60,6,0
180,12,0
-130,5,0
-24,4,0
165,7,0
-21,6,0
-151,8,0
38,6,0
-77,5,0
-95,7,0
141,9,0
165,8,0
-109,6,0
-35,6,0
158,6,0
42,6,0
-17,7,0
70,9,0
-190,11,0
-109,7,0
-137,7,0
0,5,0
-158,11,0
38,8,0
-172,7,0
183,10,0
60,9,0
-120,4,0
-134,7,0
91,5,0
116,4,0
7,5,0
-56,6,0
-137,5,0
-169,7,0
-141,7,0
-148,5,0
63,10,0
17,8,0
0,12,0
88,4,0
-88,6,0
-21,9,0
187,11,0
45,6,0
151,6,0
-102,5,0
-84,7,0
102,6,0
105,5,0
-49,6,0
-180,4,0
-148,4,0
172,5,0
10,6,0
14,7,0
-17,6,0
158,6,0
84,2,0
148,5,0
155,55,0
-165,5,0
52,5,0
148,5,0
187,4,0
169,5,0
-123,5,0
-158,5,0
-74,9,0
158,7,0
63,7,0
-81,5,0
190,6,0
-130,6,0
112,6,0
-116,4,0
-162,3,0
-56,6,0
3,7,0
-158,6,0
-180,7,0
-67,8,0
63,6,0
-17,7,0
144,10,0
-183,9,0
155,8,0
-130,6,0
-105,11,0
67,6,0
127,6,0
-176,8,0
151,9,0
105,10,0
74,8,0
162,9,0
77,9,0
165,5,0
120,6,0
-180,5,0
-141,5,0
-67,6,0
-183,7,0
-56,8,0
162,10,0
-74,8,0
-130,9,0
52,6,0
112,6,0
165,5,0
63,6,0
-123,5,0
-91,25,0
28,5,0
102,12,0
172,9,0
162,10,0
14,7,0
-151,41,0
-158,6,0
-70,7,0
187,5,0
0,6,0
7,7,0
130,5,0
88,6,0
70,5,0
28,6,0
-98,4,0
105,6,0
-134,5,0
0,5,0
130,5,0
-45,4,0
98,5,0
-102,7,0
-130,7,0
91,9,0
-84,11,0
137,9,0
14,5,0
0,5,0
-28,5,0
63,5,0
-81,35,0
70,4,0
91,5,0
190,3,0
-3,5,0
123,4,0
49,5,0
-91,6,0
-130,5,0
116,4,0
-91,5,0
-109,9,0
-24,4,0
-24,4,0
-141,6,0
84,7,0
-109,7,0
-158,8,0
-7,6,0
187,8,0
-180,5,0
180,6,0
105,6,0
187,7,0
109,5,0
88,5,0
123,5,0
56,5,0
141,6,0
-98,6,0
134,5,0
-77,5,0
-183,6,0
-91,6,0
-7,5,0
144,5,0
120,6,0
162,6,0
-137,4,0
-52,4,0
-151,5,0
81,5,0
-84,5,0
-120,6,0
-45,6,0
109,8,0
105,7,0
-123,7,0
172,7,0
-112,5,0
123,44,0
-70,6,0
-14,5,0
-112,5,0
190,5,0
162,6,0
-109,6,0
144,7,0
-38,6,0
-183,6,0
187,5,0
49,8,0
-91,5,0
-84,5,0
-95,10,0
-144,6,0
127,8,0
-134,6,0
-123,6,0
56,5,0
180,4,0
-120,5,0
-52,7,0
-52,7,0
21,5,0
70,3,0
-123,4,0
-162,5,0
-144,4,0
60,7,0
-49,5,0
7,9,0
-17,6,0
109,10,0
190,4,0
-24,4,0
-91,7,0
-52,5,0
81,6,0
172,5,0
109,7,0
31,4,0
180,30,0
63,6,0
165,5,0
-14,5,0
-84,63,0
-141,6,0
127,6,0
-28,8,0
-127,8,0
10,5,0
-31,5,0
137,3,0
-49,5,0
-162,7,0
38,8,0
-158,6,0
120,9,0
-172,9,0
-169,6,0
134,9,0
95,7,0
-187,5,0
-10,6,0
-134,9,0
-31,9,0
-141,9,0
-70,5,0
-63,7,0
-141,8,0
-52,4,0
56,7,0
141,5,0
102,8,0
137,4,0
120,6,0
-120,6,0
165,6,0
-67,5,0
158,7,0
-112,6,0
-24,5,0
123,5,0
-183,4,0
42,4,0
-10,4,0
35,5,0
-21,6,0
-116,7,0
-3,10,0
28,5,0
-24,5,0
0,6,0
123,5,0
-162,6,0
176,5,0
-165,6,0
-130,5,0
-158,13,0
-28,6,0
-42,36,0
-31,29,0
187,5,0
74,7,0
91,6,0
190,6,0
-169,5,0
-169,4,0
190,4,0
0,5,0
21,6,0
-187,5,0
-70,4,0
-38,3,0
60,7,0
176,5,0
127,6,0
169,4,0
-180,32,0
60,6,0
-35,8,0
-102,5,0
77,5,0
172,7,0
-91,4,0
-134,13,0
77,6,0
60,30,0
-7,5,0
-172,4,0
-176,5,0
165,5,0
-3,6,0
0,5,0
-176,6,0
-176,6,1
-3,3,0
-176,3,0
165,6,0
-98,5,0
31,6,0
28,6,0
-109,4,0
-134,7,0
28,4,0
-165,6,0
7,3,0
0,3,0
28,4,0
-3,6,0
-102,6,0
-81,6,0
-190,6,0
-172,5,0
60,3,0
-137,5,0
148,6,0
-144,6,0
-67,4,0
74,3,0
-187,3,0
-42,6,0
123,5,0
-169,3,0
-169,5,0
42,4,0
77,6,0
120,3,0
-70,6,0
74,5,0
123,3,0
-14,5,0
-7,6,0
88,6,0
102,5,0
88,5,0
-141,5,0
38,5,0
77,3,0
-81,4,0
123,6,0
141,3,0
31,5,0
-81,4,0
-42,149,0
0,5,0
-17,4,0
-3,3,0
84,6,0
162,4,0
95,27,0
31,4,0
-137,4,0
-45,4,0
-176,246,0
-45,4,0
-172,5,0
-7,5,0
112,6,0
-165,4,0
31,5,0
10,3,0
-42,4,0
172,4,0
-77,4,0
-187,5,0
172,4,0
-77,4,0
155,5,0
-42,6,2
38,18,1
158,5,0
-169,7,0
-155,4,0
-7,3,0
141,6,0
-49,6,0
67,4,0
35,6,0
123,5,0
-183,4,0
176,6,0
52,4,0
91,4,0
-91,8,0
-158,5,1
-74,5,0
98,5,0
0,4,0
-91,6,0
116,4,0
137,102,0
-137,5,0
134,5,0
-14,4,0
7,5,0
-137,5,0
-95,4,0
63,6,0
-165,3,0
74,4,0
-187,3,0
123,6,0
21,5,0
81,4,0
123,4,0
-127,5,0
165,3,0
60,4,0
-172,5,0
155,3,0
-56,4,0
-190,6,0
127,3,0
116,5,0
127,5,0
84,3,0
-60,6,0
-38,8,0
169,4,0
28,3,0
141,5,0
-116,7,0
10,5,0
-151,5,0
70,5,0
158,5,0
0,4,0
98,5,0
-3,6,0
38,7,0
-95,6,0
-162,6,0
-180,5,0
91,6,0
-112,7,0
49,13,0
-98,6,0
-141,5,0
-130,44,0
-60,5,0
-38,6,0
137,9,0
-172,9,0
-17,9,0
-190,9,0
28,13,0
-165,7,0
172,6,0
67,7,0
-45,6,0
-14,5,0
-98,4,0
127,8,0
17,6,0
42,5,0
-60,4,0
-134,8,0
-144,5,0
-38,5,0
45,10,0
7,6,0
-10,7,0
14,7,0
-91,5,0
10,4,0
-38,5,0
77,6,0
144,6,0
-88,5,0
-24,5,0
21,5,0
7,4,0
151,8,0
52,4,0
24,45,0
-98,10,0
105,7,0
-35,8,0
-31,8,0
-169,7,0
21,5,0
63,6,0
-105,6,0
172,6,0
165,5,0
-38,6,0
-116,6,0
17,7,0
-77,4,0
-17,5,0
120,7,0
-134,5,0
165,5,0
172,5,0
116,9,0
17,7,0
-162,8,0
127,5,0
-172,6,0
-60,7,0
187,8,0
42,11,0
-74,5,0
-109,5,0
-165,49,0
98,8,0
-134,10,0
190,9,0
-162,7,0
91,6,0
98,12,0
134,6,0
74,6,0
-151,9,0
49,7,0
81,9,0
-109,7,0
3,8,0
70,7,0
77,10,0
-49,2237,0
151,8,0
21,6,0
3,9,0
63,14,0
134,7,0
95,6,0
-187,7,0
-120,6,0
-134,8,0
-148,5,0
112,9,0
137,7,0
38,6,0
-91,7,0
158,5,0
102,9,0
0,7,0
95,8,0
81,6,0
-91,8,0
-130,5,0
-63,16,0
-162,7,0
109,8,0
-81,8,0
-35,9,0
-95,5,0
52,7,0
0,6,0
-88,8,0
56,5,0
116,11,0
-169,12,0
-183,8,0
-162,5,0
165,6,0
-7,3,0
-35,5,0
17,8,0
0,4,0
42,10,0
169,7,0
162,6,0
134,5,0
-172,5,0
-148,6,0
-176,4,0
141,5,0
172,4,0
-24,4,0
42,6,0
-74,5,0
120,6,0
-7,6,0
95,6,0
190,6,0
-31,4,0
91,7,0
81,5,0
165,7,0
-112,7,0
-38,8,0
-31,4,0
-116,5,0
56,5,0
-130,6,0
102,6,0
-158,129,0
-165,6,0
81,7,0
-180,8,0
109,7,0
-162,7,0
42,9,0
-134,5,0
91,9,0
10,11,0
105,8,0
183,7,0
-67,7,0
169,11,0
52,5,0
-148,12,0
169,10,0
-77,7,0
-17,10,0
151,6,0
-176,8,0
38,5,0
56,4,0
63,3,0
144,4,0
88,4,0
-67,4,0
49,7,0
155,5,0
-180,4,0
21,245,0
60,77,0
-28,4,1
45,3,1
180,4,1
-158,5,1
112,26,0
158,5,0
-10,5,0
-180,4,0
183,5,0
-45,4,0
-187,4,0
-52,4,0
-91,5,0
-134,4,0
120,4,0
-70,4,0
-151,5,0
28,6,0
-81,7,0
74,4,0
-38,7,0
-10,5,0
172,6,0
0,5,0
-127,5,0
-67,5,0
-98,4,0
172,5,0
-98,5,0
141,5,0
-151,5,0
-28,4,0
134,4,0
-144,5,0
95,5,0
190,6,0
10,7,0
-120,5,0
105,4,0
-134,4,0
-10,4,0
98,4,0
134,4,0
176,5,0
-91,8,0
45,4,0
-7,5,0
137,5,0
172,4,0
-165,5,0
-63,5,0
183,5,0
-91,6,0
35,8,0
116,4,0
-67,4,0
-74,5,0
158,5,0
144,4,0
60,5,0
45,5,0
-187,7,0
-127,9,0
-70,5,0
14,5,0
-81,5,0
-155,4,0
-28,5,0
-127,8,0
-105,8,0
-49,5,0
84,5,0
123,7,0
14,7,0
-134,4,0
28,5,0
148,7,0
112,8,0
165,12,0
-21,5,0
7,4,0
-81,6,0
-127,7,0
120,7,0
-172,5,0
91,4,0
35,7,0
-116,7,0
-38,6,0
-7,7,0
-116,5,0
144,6,0
-7,7,0
165,6,0
-144,8,0
38,6,0
-42,6,0
112,6,0
187,4,0
-56,4,0
45,5,0
180,13,0
-49,9,0
-21,4,0
148,6,0
-95,5,0
148,7,0
-70,5,0
60,5,0
-172,13,0
123,8,0
-137,8,0
95,4,0
-14,6,0
-17,5,0
180,5,0
3,5,0
-112,6,0
45,4,0
134,4,0
45,5,0
35,4,0
31,6,0
-137,5,0
-109,6,0
155,4,0
-24,5,0
-60,4,0
98,4,0
60,6,0
0,13,0
77,8,0
-81,8,0
172,12,0
45,7,0
-70,7,0
31,6,0
148,7,0
7,8,0
-172,7,0
-14,5,0
172,5,0
102,4,0
95,6,0
141,6,0
-130,5,0
-169,3,0
116,5,0
67,5,0
45,5,0
-74,4,0
-144,4,0
-14,3,0
-56,4,0
-109,7,0
-31,7,0
109,10,0
-63,6,0
144,7,0
-130,8,0
-24,7,0
130,6,0
172,9,0
42,14,0
84,10,0
-105,8,0
-180,7,0
95,5,0
-130,7,0
14,7,0
